source_id,target_id,weight,layer
34,40,1.0,1
34,42,1.0,1
34,46,1.0,1
34,56,1.0,1
34,58,1.0,1
34,61,1.0,1
34,62,1.0,1
34,74,1.0,1
34,76,1.0,1
34,81,1.0,1
34,85,1.0,1
34,86,1.0,1
34,87,1.0,1
34,88,1.0,1
34,89,1.0,1
34,93,1.0,1
34,140,1.0,1
34,141,1.0,1
34,142,1.0,1
34,150,1.0,1
35,36,1.0,1
35,43,1.0,1
35,45,1.0,1
35,46,1.0,1
35,48,1.0,1
35,59,1.0,1
35,63,1.0,1
35,65,1.0,1
35,66,1.0,1
35,67,1.0,1
35,68,1.0,1
35,69,1.0,1
35,71,1.0,1
35,72,1.0,1
35,73,1.0,1
35,78,1.0,1
35,82,1.0,1
35,87,1.0,1
35,92,1.0,1
35,99,1.0,1
35,104,1.0,1
35,109,1.0,1
35,110,1.0,1
35,111,1.0,1
35,112,1.0,1
35,113,1.0,1
35,115,1.0,1
35,124,1.0,1
35,128,1.0,1
35,149,1.0,1
36,46,1.0,1
36,63,1.0,1
36,65,1.0,1
36,66,1.0,1
36,68,1.0,1
36,69,1.0,1
36,78,1.0,1
36,87,1.0,1
36,89,1.0,1
36,90,1.0,1
36,91,1.0,1
36,99,1.0,1
36,104,1.0,1
36,105,1.0,1
36,109,1.0,1
36,110,1.0,1
36,111,1.0,1
36,112,1.0,1
36,113,1.0,1
37,38,1.0,1
37,39,1.0,1
37,40,1.0,1
37,41,1.0,1
37,43,1.0,1
37,44,1.0,1
37,55,1.0,1
37,57,1.0,1
37,61,1.0,1
37,71,1.0,1
37,72,1.0,1
37,73,1.0,1
37,79,1.0,1
37,85,1.0,1
37,86,1.0,1
37,87,1.0,1
37,92,1.0,1
37,93,1.0,1
37,108,1.0,1
37,124,1.0,1
37,126,1.0,1
37,127,1.0,1
37,139,1.0,1
37,141,1.0,1
38,40,1.0,1
38,41,1.0,1
38,42,1.0,1
38,44,1.0,1
38,54,1.0,1
38,56,1.0,1
38,58,1.0,1
38,64,1.0,1
38,74,1.0,1
38,76,1.0,1
38,85,1.0,1
38,86,1.0,1
38,93,1.0,1
38,108,1.0,1
38,142,1.0,1
39,40,1.0,1
39,41,1.0,1
39,43,1.0,1
39,44,1.0,1
39,51,1.0,1
39,55,1.0,1
39,57,1.0,1
39,63,1.0,1
39,71,1.0,1
39,72,1.0,1
39,73,1.0,1
39,75,1.0,1
39,85,1.0,1
39,86,1.0,1
39,87,1.0,1
39,108,1.0,1
39,114,1.0,1
39,124,1.0,1
39,126,1.0,1
39,127,1.0,1
39,139,1.0,1
39,141,1.0,1
39,147,1.0,1
39,149,1.0,1
39,150,1.0,1
40,42,1.0,1
40,44,1.0,1
40,55,1.0,1
40,56,1.0,1
40,58,1.0,1
40,64,1.0,1
40,73,1.0,1
40,74,1.0,1
40,76,1.0,1
40,81,1.0,1
40,85,1.0,1
40,86,1.0,1
40,88,1.0,1
40,89,1.0,1
40,112,1.0,1
40,141,1.0,1
40,142,1.0,1
40,150,1.0,1
41,42,1.0,1
41,43,1.0,1
41,44,1.0,1
41,49,1.0,1
41,50,1.0,1
41,51,1.0,1
41,52,1.0,1
41,57,1.0,1
41,85,1.0,1
41,86,1.0,1
41,92,1.0,1
41,93,1.0,1
41,108,1.0,1
41,114,1.0,1
41,115,1.0,1
41,116,1.0,1
41,117,1.0,1
41,118,1.0,1
41,119,1.0,1
41,126,1.0,1
41,128,1.0,1
41,139,1.0,1
41,141,1.0,1
41,149,1.0,1
42,43,1.0,1
42,44,1.0,1
42,52,1.0,1
42,54,1.0,1
42,56,1.0,1
42,58,1.0,1
42,64,1.0,1
42,72,1.0,1
42,74,1.0,1
42,86,1.0,1
42,92,1.0,1
42,93,1.0,1
42,114,1.0,1
42,115,1.0,1
42,116,1.0,1
42,117,1.0,1
42,118,1.0,1
42,119,1.0,1
42,126,1.0,1
42,140,1.0,1
42,142,1.0,1
42,150,1.0,1
43,44,1.0,1
43,47,1.0,1
43,49,1.0,1
43,50,1.0,1
43,51,1.0,1
43,52,1.0,1
43,55,1.0,1
43,57,1.0,1
43,71,1.0,1
43,72,1.0,1
43,73,1.0,1
43,79,1.0,1
